ID,Author,Title,Bookshelf,Text File
21687,Angela Brazil,The Youngest Girl in the Fifth: A School Story,Children's,books/21687.txt
4367,Ulysses S. Grant,"Personal Memoirs of U. S. Grant, Complete",Children's,books/4367.txt
15263,William Still,The Underground Railroad,Children's,books/15263.txt
754,Hendrik Willem Van Loon,The Story of Mankind,Children's,books/754.txt
8419,William Clark and Meriwether Lewis,"The Journals of Lewis and Clark, 1804-1806",Children's,books/8419.txt
8642,Margaret Fuller,Woman in the Nineteenth Century,Children's,books/8642.txt
3761,H. E. Marshall,This Country of Ours,Children's,books/3761.txt
16960,Charles A. Beard and Mary Ritter Beard,History of the United States,Children's,books/16960.txt
699,Charles Dickens,A Child's History of England,Children's,books/699.txt
23495,H. A. Guerber,The Story of the Greeks,Children's,books/23495.txt
1015,Francis Parkman,The Oregon Trail: Sketches of Prairie and Rocky-Mountain Life,Children's,books/1015.txt
15663,Arthur Gilman and George Rawlinson,Ancient Egypt,Children's,books/15663.txt
16081,Anonymous,The Anti-Slavery Alphabet,Children's,books/16081.txt
14291,Joseph Jacobs,The Story of Geographical Discovery: How the World Became Known,Children's,books/14291.txt
7001,Antonio de Morga,History of the Philippine Islands,Children's,books/7001.txt
17221,Daniel Defoe,History of the Plague in London,Children's,books/17221.txt
2649,William Wood,Captains of the Civil War: A Chronicle of the Blue and the Gray,Children's,books/2649.txt
18127,D. H. Montgomery,The Beginner's American History,Children's,books/18127.txt
10366,Mahatma Gandhi,Freedom's Battle,Children's,books/10366.txt
781,Logan Marshall,Sinking of the Titanic and Great Sea Disasters,Children's,books/781.txt
15697,Nathaniel Hawthorne,True Stories of History and Biography,Children's,books/15697.txt
11716,Nevill Forbes et al.,The Balkans: A History of Bulgaria—Serbia—Greece—Rumania—Turkey,Children's,books/11716.txt
7960,Hutton Webster,Early European History,Children's,books/7960.txt
13789,Ephraim Douglass Adams,Great Britain and the American Civil War,Children's,books/13789.txt
10070,Edward Eggleston,Stories of Great Americans for Little Americans,Children's,books/10070.txt
12774,H. Irving Hancock,Dave Darrin's First Year at Annapolis,Children's,books/12774.txt
2770,Margaret Sidney,Five Little Peppers and How They Grew,Children's,books/2770.txt
15281,Howard Roger Garis,Uncle Wiggily's Adventures,Children's,books/15281.txt
2557,Thornton W. Burgess,Old Mother West Wind,Children's,books/2557.txt
1825,Thornton W. Burgess,The Adventures of Reddy Fox,Children's,books/1825.txt
22816,Thornton W. Burgess,The Adventures of Buster Bear,Children's,books/22816.txt
6440,Martha Finley,Elsie Dinsmore,Children's,books/6440.txt
25529,Thornton W. Burgess,The Adventures of Danny Meadow Mouse,Children's,books/25529.txt
4230,Appleton,"Tom Swift and His Motor-Cycle; Or, Fun and Adventures on the Road",Children's,books/4230.txt
17412,Laura Lee Hope,The Bobbsey Twins,Children's,books/17412.txt
12630,Thornton W. Burgess,The Adventures of Old Mr. Toad,Children's,books/12630.txt
21078,Arthur Scott Bailey,The Tale of Miss Kitty Cat,Children's,books/21078.txt
9963,Martha Finley,Elsie's Girlhood,Children's,books/9963.txt
3005,Victor Appleton,Tom Swift and His Airship,Children's,books/3005.txt
14375,Thornton W. Burgess,The Adventures of Grandfather Frog,Children's,books/14375.txt
16663,Arthur Scott Bailey,The Tale of Solomon Owl,Children's,books/16663.txt
14874,Martha Finley,Elsie's Womanhood,Children's,books/14874.txt
20348,Laura Lee Hope,The Moving Picture Girls in War Plays,Children's,books/20348.txt
2273,Victor Appleton,"Tom Swift and His Motor-Boat; Or, The Rivals of Lake Carlopa",Children's,books/2273.txt
21286,Thornton W. Burgess,"Mother West Wind ""How"" Stories",Children's,books/21286.txt
21322,Arthur Scott Bailey,The Tale of Betsy Butterfly,Children's,books/21322.txt
23569,Alice Hale Burnett,Christmas Holidays at Merryvale,Children's,books/23569.txt
4532,Appleton,Tom Swift and His Photo Telephone or the Picture That Saved a Fortune,Children's,books/4532.txt
1597,H. C. Andersen,Andersen's Fairy Tales,Children's,books/1597.txt
4018,Yei Theodora Ozaki,Japanese Fairy Tales,Children's,books/4018.txt
2892,James Stephens,Irish Fairy Tales,Children's,books/2892.txt
7439,Joseph Jacobs,English Fairy Tales,Children's,books/7439.txt
24737,Padraic Colum,The Children of Odin: The Book of Northern Myths,Children's,books/24737.txt
22693,Jean Lang,A Book of Myths,Children's,books/22693.txt
22373,Ralston,Russian Fairy Tales: A Choice Collection of Muscovite Folk-lore,Children's,books/22373.txt
24811,Jennie Hall,Viking Tales,Children's,books/24811.txt
4357,L. Frank Baum,American Fairy Tales,Children's,books/4357.txt
7128,Joseph Jacobs and John Dickson Batten,Indian Fairy Tales,Children's,books/7128.txt
7841,Children,"A Primary Reader: Old-time Stories, Fairy Tales and Myths Retold",Children's,books/7841.txt
14916,Hamilton Wright Mabie,Fairy Tales Every Child Should Know,Children's,books/14916.txt
677,Charles Kingsley,"The Heroes; Or, Greek Fairy Tales for My Children",Children's,books/677.txt
22096,Mabel Powers,Stories the Iroquois Tell Their Children,Children's,books/22096.txt
17034,Flora Annie Webster Steel,English Fairy Tales,Children's,books/17034.txt
7885,Joseph Jacobs,Celtic Fairy Tales,Children's,books/7885.txt
22420,Florence Holbrook,The Book of Nature Myths,Children's,books/22420.txt
15164,Hamilton Wright Mabie,Folk Tales Every Child Should Know,Children's,books/15164.txt
14241,Joseph Jacobs and John Dickson Batten,More English Fairy Tales,Children's,books/14241.txt
15145,Edric Vredenburg,My Book of Favourite Fairy Tales,Children's,books/15145.txt
23462,Valerian Viliamovich Karrik,More Russian Picture Tales,Children's,books/23462.txt
18674,Norman Hinsdale Pitman,A Chinese Wonder Book,Children's,books/18674.txt
16537,Hamilton Wright Mabie and Blanche Ostertag,Myths That Every Child Should Know,Children's,books/16537.txt
22396,Henry Gilbert,King Arthur's Knights,Children's,books/22396.txt
146,Frances Hodgson Burnett,A Little Princess,School,books/146.txt
8178,P. G. Wodehouse,"The Politeness of Princes, and Other School Stories",School,books/8178.txt
157,Jean Webster,Daddy-Long-Legs,School,books/157.txt
2788,Louisa May Alcott,Little Men: Life at Plumfield With Jo's Boys,School,books/2788.txt
1480,Thomas Hughes,Tom Brown's School Days,School,books/1480.txt
3499,Louisa May Alcott,Jo's Boys,School,books/3499.txt
7423,P. G. Wodehouse,Mike,School,books/7423.txt
10586,P. G. Wodehouse,Mike and Psmith,School,books/10586.txt
6879,P. G. Wodehouse,The Gold Bat,School,books/6879.txt
19514,Frances Hodgson Burnett,A Little Princess,School,books/19514.txt
137,Burnett,"Sara Crewe; Or, What Happened at Miss Minchin's Boarding School",School,books/137.txt
5141,Susan Coolidge,What Katy Did at School,School,books/5141.txt
6980,P. G. Wodehouse,Tales of St. Austin's,School,books/6980.txt
6927,P. G. Wodehouse,The White Feather,School,books/6927.txt
6985,P. G. Wodehouse,A Prefect's Uncle,School,books/6985.txt
6984,P. G. Wodehouse,The Pothunters,School,books/6984.txt
6877,P. G. Wodehouse,The Head of Kay's,School,books/6877.txt
21656,Angela Brazil,The Princess of the School,School,books/21656.txt
24025,Angela Brazil,The New Girl at St. Chad's: A Story of School Life,School,books/24025.txt
17811,Josephine Chase,Grace Harlowe's Junior Year at High School,School,books/17811.txt
5780,Edward Stratemeyer,"The Rover Boys at School; Or, The Cadets of Putnam Hall",School,books/5780.txt
15839,L. T. Meade,The Rebel of the School,School,books/15839.txt
19721,"Browne, Metcalf, and Withers",The Literary World Seventh Reader,Children's,books/19721.txt
14640,William Holmes McGuffey,"McGuffey's First Eclectic Reader, Revised Edition",Children's,books/14640.txt
15353,Alfred Remy and Erwin W. Roessler,A First Spanish Reader,Children's,books/15353.txt
22065,Earl Stanley Harrison,An Elementary Spanish Reader,Children's,books/22065.txt
12655,H. H. Windsor,"The Boy Mechanic, Volume 1: 700 Things for Boys to Do",Children's,books/12655.txt
2441,Thornton W. Burgess,The Burgess Animal Book for Children,Children's,books/2441.txt
14668,William Holmes McGuffey,McGuffey's Second Eclectic Reader,Children's,books/14668.txt
14766,William Holmes McGuffey,McGuffey's Third Eclectic Reader,Children's,books/14766.txt
15040,William Holmes McGuffey,McGuffey's Fifth Eclectic Reader,Children's,books/15040.txt
22925,Wayne Whipple,The Story of Young Abraham Lincoln,Children's,books/22925.txt
14880,William Holmes McGuffey,McGuffey's Fourth Eclectic Reader,Children's,books/14880.txt
16751,William Holmes McGuffey,McGuffey's Sixth Eclectic Reader,Children's,books/16751.txt
10834,Unknown,The History of Insects,Children's,books/10834.txt
18525,Adelia B. Beard and Lina Beard,On the Trail: An Outdoor Book for Girls,Children's,books/18525.txt
18909,Various,Poems Teachers Ask For,Children's,books/18909.txt
8997,Francis Ritchie,Ritchie's Fabulae Faciles: A First Latin Reader,Children's,books/8997.txt
24644,Anonymous,Harry's Ladder to Learning,Children's,books/24644.txt
24072,Various,First Italian Readings,Children's,books/24072.txt
22766,James Slough Zerbe,Electricity for Boys,Children's,books/22766.txt
15659,James H. Fassett,The Beacon Second Reader,Children's,books/15659.txt
22600,Abbott,How to Write Clearly: Rules and Exercises on English Composition,Children's,books/22600.txt
18274,David Starr Jordan,A Book of Natural History,Children's,books/18274.txt
982,Edward Lear,The Book of Nonsense,Children's,books/982.txt
13646,Edward Lear,A Book of Nonsense,Children's,books/13646.txt
19722,Robert Louis Stevenson,A Child's Garden of Verses,Children's,books/19722.txt
13647,Edward Lear,Nonsense Songs,Children's,books/13647.txt
24485,Walter Crane,A Floral Fantasy in an Old English Garden,Children's,books/24485.txt
22035,John N. Richards,Dramatized Rhythm Plays,Children's,books/22035.txt
22014,Leroy F. Jackson,The Peter Patter Book of Nursery Rhymes,Children's,books/22014.txt
24108,Jean de La Fontaine,Fables in Rhyme for Little Folks,Children's,books/24108.txt
20113,Edward Lear,Nonsense Drolleries,Children's,books/20113.txt
21189,Aesop and Marmaduke Park,"Aesop, in Rhyme: Old Friends in a New Dress",Children's,books/21189.txt
23545,Walter De la Mare,Songs of Childhood,Children's,books/23545.txt
17782,Edith Brown Kirkwood,Animal Children: The Friends of the Forest and the Plain,Children's,books/17782.txt
13648,Edward Lear,More Nonsense,Children's,books/13648.txt
24560,Carolyn Wells,The Jingle Book,Children's,books/24560.txt
24449,Walter Crane,"Queen Summer; Or, The Tourney of the Lily and the Rose",Children's,books/24449.txt
9380,Carolyn Wells,A Nonsense Anthology,Children's,books/9380.txt
10912,Anonymous,The Infant's Delight: Poetry,Children's,books/10912.txt
19389,Evaleen Stein,Child Songs of Cheer,Children's,books/19389.txt
34737,Thomas Tapper,Beethoven : The story of a little boy who was forced to practice,Child's,books/34737.txt
34568,Tapper,Johann Sebastian Bach : The story of the boy who sang in the streets,Child's,books/34568.txt
35128,Thomas Tapper,Wagner : The Story of the Boy Who Wrote Little Plays,Child's,books/35128.txt
34582,Tapper,Mozart : The story of a little boy and his sister who gave concerts,Child's,books/34582.txt
35157,Thomas Tapper,Handel : The Story of a Little Boy who Practiced in an Attic,Child's,books/35157.txt
35013,Thomas Tapper,Chopin : The Story of the Boy Who Made Beautiful Melodies,Child's,books/35013.txt
35596,Thomas Tapper,Robt. Schumann : The Story of the Boy Who Made Pictures in Music,Child's,books/35596.txt
35070,Thomas Tapper,Franz Schubert : The Story of the Boy Who Wrote Beautiful Songs,Child's,books/35070.txt
35601,Tapper,Franz Liszt : The Story of a Boy Who Became a Great Pianist and Teacher,Child's,books/35601.txt
35158,Thomas Tapper,Verdi : The Story of the Little Boy who Loved the Hand Organ,Child's,books/35158.txt
16042,Logan Marshall,The Wonder Book of Bible Stories,Children's,books/16042.txt
23580,Charles Foster Kent and Henry A. Sherman,The Children's Bible,Children's,books/23580.txt
17162,Anonymous,Mother Stories from the Old Testament,Children's,books/17162.txt
14411,Bruce S. Wright,The Children's Six Minutes,Children's,books/14411.txt
17163,Anonymous,Mother Stories from the New Testament,Children's,books/17163.txt
11241,Anonymous,Wee Ones' Bible Stories,Children's,books/11241.txt
10380,Philip P. Wells,Bible Stories and Religious Classics,Children's,books/10380.txt
7026,Shaw,Children's Edition of Touching Incidents and Remarkable Answers to Prayer,Children's,books/7026.txt
6168,James Baldwin,Fifty Famous People: A Book of Short Stories,Children's,books/6168.txt
19533,Hattie E. Macomber,Stories of Great Inventors,Children's,books/19533.txt
23650,Kate Dickinson Sweetser,Ten Boys from History,Children's,books/23650.txt
22352,Edward Stratemeyer,American Boy's Life of Theodore Roosevelt,Children's,books/22352.txt
17253,Edward Sylvester Ellis,Dewey and Other Naval Commanders,Children's,books/17253.txt
23494,Frith and Kingston,"Notable Voyagers, From Columbus to Nordenskiold",Children's,books/23494.txt
24730,Katharine Elliott Wilkie,Daniel Boone,Children's,books/24730.txt
1342,Jane Austen,Pride and Prejudice,Harvard,books/1342.txt
1232,Niccolò Machiavelli,The Prince,Harvard,books/1232.txt
2554,Fyodor Dostoyevsky,Crime and Punishment,Harvard,books/2554.txt
996,Miguel de Cervantes Saavedra,Don Quixote,Harvard,books/996.txt
1727,Homer,The Odyssey,Harvard,books/1727.txt
766,Charles Dickens,David Copperfield,Harvard,books/766.txt
3207,Thomas Hobbes,Leviathan,Harvard,books/3207.txt
1399,graf Leo Tolstoy,Anna Karenina,Harvard,books/1399.txt
2680,Emperor of Rome Marcus Aurelius,Meditations,Harvard,books/2680.txt
41,Washington Irving,The Legend of Sleepy Hollow,Harvard,books/41.txt
3296,Bishop of Hippo Saint Augustine,The Confessions of St. Augustine,Harvard,books/3296.txt
20203,Benjamin Franklin,Autobiography of Benjamin Franklin,Harvard,books/20203.txt
779,Christopher Marlowe,The Tragical History of Doctor Faustus,Harvard,books/779.txt
148,Benjamin Franklin,The Autobiography of Benjamin Franklin,Harvard,books/148.txt
3300,Adam Smith,An Inquiry into the Nature and Causes of the Wealth of Nations,Harvard,books/3300.txt
1228,Charles Darwin,On the Origin of Species By Means of Natural Selection,Harvard,books/1228.txt
16643,Ralph Waldo Emerson Ralph Waldo Emerson,Essays,Harvard,books/16643.txt
2000,Miguel de Cervantes Saavedra,Don Quijote,Harvard,books/2000.txt
2130,Saint Thomas More,Utopia,Harvard,books/2130.txt
2527,Johann Wolfgang von Goethe,The Sorrows of Young Werther,Harvard,books/2527.txt
2610,Victor Hugo,Notre-Dame de Paris,Harvard,books/2610.txt
18269,Blaise Pascal,Pascal's Pensées,Harvard,books/18269.txt
2232,John Webster,The Duchess of Malfi,Harvard,books/2232.txt
131,John Bunyan,The Pilgrim's Progress from this world to that which is to come,Harvard,books/131.txt
14591,Goethe,Faust [part 1]. Translated Into English in the Original Metres,Harvard,books/14591.txt
6130,Homer,The Iliad,Classical,books/6130.txt
2199,Homer,The Iliad,Classical,books/2199.txt
1974,Aristotle,The Poetics of Aristotle,Classical,books/1974.txt
3160,Homer,The Odyssey,Classical,books/3160.txt
14328,Boethius,The Consolation of Philosophy,Classical,books/14328.txt
228,Virgil,The Aeneid,Classical,books/228.txt
8438,Aristotle,The Ethics of Aristotle,Classical,books/8438.txt
7700,Aristophanes,Lysistrata,Classical,books/7700.txt
16452,Homer,The Iliad of Homer,Classical,books/16452.txt
830,Rhodius Apollonius,The Argonautica,Classical,books/830.txt
6762,Aristotle,Politics: A Treatise on Government,Classical,books/6762.txt
14988,Marcus Tullius Cicero,Cicero's Tusculan Disputations,Classical,books/14988.txt
348,Hesiod,"Hesiod, the Homeric Hymns, and Homerica",Classical,books/348.txt
7524,Cornelius Tacitus,The Germany and the Agricola of Tacitus,Classical,books/7524.txt
10661,Epictetus,A Selection from the Discourses of Epictetus with the Encheiridion,Classical,books/10661.txt
10657,Julius Caesar,"""De Bello Gallico"" and Other Commentaries",Classical,books/10657.txt
1666,Apuleius,The Golden Asse,Classical,books/1666.txt
12758,Alarcón et al.,Library of the World's Best Mystery and Detective Stories,Classical,books/12758.txt
14020,Horace,The Works of Horace,Classical,books/14020.txt
22456,Virgil,The Aeneid of Virgil,Classical,books/22456.txt
22382,Homer,The Iliad of Homer (1873),Classical,books/22382.txt
2808,Marcus Tullius Cicero,Treatises on Friendship and Old Age,Classical,books/2808.txt
6763,Aristotle,Aristotle on the art of poetry,Classical,books/6763.txt
5921,Miguel de Cervantes Saavedra,"The History of Don Quixote, Volume 1, Complete",6,books/5921.txt
53489,Anonymous,The Life of Lazarillo de Tormes,6,books/53489.txt
5946,Miguel de Cervantes Saavedra,"The History of Don Quixote, Volume 2, Complete",6,books/5946.txt
10814,Gustavo Adolfo Bécquer,"Legends, Tales and Poems",6,books/10814.txt
49836,Miguel de Unamuno,Niebla (Nivola),6,books/49836.txt
17013,Benito Pérez Galdós,Fortunata y Jacinta: dos historias de casadas,6,books/17013.txt
1619,Fernando de Rojas,La Celestina,6,books/1619.txt
17073,Leopoldo Alas,La Regenta,6,books/17073.txt
320,Anonymous,Vida De Lazarillo De Tormes Y De Sus Fortunas Y Adversidades,6,books/320.txt
60198,Lope de Vega,Fuente Ovejuna,6,books/60198.txt
5201,José Zorrilla,Don Juan Tenorio,6,books/5201.txt
24536,Vicente Blasco Ibáñez,Los cuatro jinetes del apocalipsis,6,books/24536.txt
57648,Anonymous,Romancero selecto del Cid,6,books/57648.txt
49437,Antonio Machado,Páginas escogidas,6,books/49437.txt
14765,José Hernández,El Gaucho Martín Fierro,6,books/14765.txt
1484,Vicente Blasco Ibáñez,The Four Horsemen of the Apocalypse,6,books/1484.txt
35993,Miguel de Cervantes Saavedra,The History of Don Quixote de la Mancha,6,books/35993.txt
52894,Rubén Darío,Azul...,6,books/52894.txt
59037,Rosalía de Castro,Cantares gallegos,6,books/59037.txt
40827,Pío Baroja et al.,"La voz de la conseja, t.1",6,books/40827.txt
28281,Cirilo Villaverde,Cecilia Valdés o la Loma del Ángel,6,books/28281.txt
21282,Ricardo Palma,Tradiciones peruanas,6,books/21282.txt
3177,Mark Twain,Roughing It,Travel,books/3177.txt
944,Charles Darwin,The Voyage of the Beagle,Travel,books/944.txt
8106,James Cook,Captain Cook's Journal During His First Voyage Round the World,Travel,books/8106.txt
6317,Joshua Slocum,Sailing Alone Around the World,Travel,books/6317.txt
27250,G. K. Chesterton,What I Saw in America,Travel,books/27250.txt
37839,Sir James Johnstone,My Experiences in Manipur and the Naga Hills,Travel,books/37839.txt
12928,Mitchell,"Three Expeditions into the Interior of Eastern Australia, Volume 1",Travel,books/12928.txt
33129,John L. Stephens,"Incidents of Travel in Yucatan, Vol. I.",Travel,books/33129.txt
24777,Jules Verne,"Celebrated Travels and Travellers, Part 1.",Travel,books/24777.txt
39341,Whymper,"The Sea: Its Stirring Story of Adventure, Peril, & Heroism. Volume 1",Travel,books/39341.txt
37206,D. H. Lawrence,Sea and Sardinia,Travel,books/37206.txt
38767,Katharine Lee Bates,Spanish Highways and Byways,Travel,books/38767.txt
31111,Thomas Gaskell Allen and William Lewis Sachtleben,Across Asia on a Bicycle,Travel,books/31111.txt
6478,Joseph Dalton Hooker,Himalayan Journals — Complete,Travel,books/6478.txt
39421,"Howard-Bury, Mallory, and Wollaston","Mount Everest, the Reconnaissance, 1921",Travel,books/39421.txt
37814,Hezekiah Butterworth,The Story of Magellan and The Discovery of the Philippines,Travel,books/37814.txt
36974,Frank H. Severance,Old Trails on the Niagara Frontier,Travel,books/36974.txt
38827,Isabella L. Bird,"Journeys in Persia and Kurdistan, Volume 1 (of 2)",Travel,books/38827.txt
46,Charles Dickens,A Christmas Carol in Prose; Being a Ghost Story of Christmas,Children's,books/46.txt
11,Lewis Carroll,Alice's Adventures in Wonderland,Children's,books/11.txt
514,Louisa May Alcott,Little Women,Children's,books/514.txt
16,J. M. Barrie,Peter Pan,Children's,books/16.txt
120,Robert Louis Stevenson,Treasure Island,Children's,books/120.txt
55,L. Frank Baum,The Wonderful Wizard of Oz,Children's,books/55.txt
902,Oscar Wilde,"The Happy Prince, and Other Tales",Children's,books/902.txt
19337,Charles Dickens,A Christmas Carol,Children's,books/19337.txt
113,Frances Hodgson Burnett,The Secret Garden,Children's,books/113.txt
236,Rudyard Kipling,The Jungle Book,Children's,books/236.txt
24022,Charles Dickens,A Christmas Carol,Children's,books/24022.txt
12,Lewis Carroll,Through the Looking-Glass,Children's,books/12.txt
17396,Frances Hodgson Burnett,The Secret Garden,Children's,books/17396.txt
271,Anna Sewell,Black Beauty,Children's,books/271.txt
289,Kenneth Grahame,The Wind in the Willows,Children's,books/289.txt
19033,Lewis Carroll,Alice's Adventures in Wonderland,Children's,books/19033.txt
2781,Rudyard Kipling,Just So Stories,Children's,books/2781.txt
421,Robert Louis Stevenson,Kidnapped,Children's,books/421.txt
503,Andrew Lang,The Blue Fairy Book,Children's,books/503.txt
7256,O. Henry,The Gift of the Magi,Christmas,books/7256.txt
1467,Charles Dickens,Some Christmas Stories,Christmas,books/1467.txt
520,L. Frank Baum,The Life and Adventures of Santa Claus,Christmas,books/520.txt
13213,Various,The Night Before Christmas and Other Popular Stories For Children,Christmas,books/13213.txt
5061,Asa Don Dickinson and Ada M. Skinner,The Children's Book of Christmas Stories,Christmas,books/5061.txt
644,Charles Dickens,The Haunted Man and the Ghost's Bargain,Christmas,books/644.txt
19608,Henry Van Dyke,The Story of the Other Wise Man,Christmas,books/19608.txt
519,L. Frank Baum,A Kidnapped Santa Claus,Christmas,books/519.txt
19098,Clement A. Miles,"Christmas in Ritual and Tradition, Christian and Pagan",Christmas,books/19098.txt
17770,Phebe A. Curtiss,Christmas Stories And Legends,Christmas,books/17770.txt
28198,Charles Dickens and Others Herbert W. Collingwood et al.,A Budget of Christmas Tales,Christmas,books/28198.txt
53299,Various,A Christmas Hamper: A Volume of Pictures and Stories for Little Folks,Christmas,books/53299.txt
19826,Walter Ben Hare,The White Christmas and other Merry Christmas Plays,Christmas,books/19826.txt
34465,John Kendrick Bangs,A Little Book of Christmas,Christmas,books/34465.txt
31103,H. C. Andersen,A Christmas Greeting: A Series of Stories,Christmas,books/31103.txt
42622,Thomas K. Hervey,The Book of Christmas,Christmas,books/42622.txt
14572,Henry Van Dyke,The Spirit of Christmas,Christmas,books/14572.txt
1001,Dante Alighieri,"Divine Comedy, Longfellow's Translation, Hell",Italy,books/1001.txt
8800,Dante Dante Alighieri,An Index of The Divine Comedy,Italy,books/8800.txt
8799,"Dante, Illustrated, Paradise, Complete Dante Alighieri",The Divine Comedy,Italy,books/8799.txt
8789,Dante Alighieri,The vision of hell.,Italy,books/8789.txt
1112,William Shakespeare,The Tragedy of Romeo and Juliet,Italy,books/1112.txt
2641,E. M. Forster,A Room with a View,Italy,books/2641.txt
3268,Ann Ward Radcliffe,The Mysteries of Udolpho,Italy,books/3268.txt
2833,Henry James,The Portrait of a Lady — Volume 1,Italy,books/2833.txt
8795,"Dante, Illustrated, Purgatory, Complete Dante Alighieri",The Divine Comedy,Italy,books/8795.txt
41537,Dante Alighieri,The Divine Comedy of Dante Alighieri: The Inferno,Italy,books/41537.txt
1004,Dante Alighieri,"Divine Comedy, Longfellow's Translation, Complete",Italy,books/1004.txt
30755,John Ruskin,"The Stones of Venice, Volume 2 (of 3),",Italy,books/30755.txt
41085,Dante Alighieri,The New Life (La Vita Nuova),Italy,books/41085.txt
12108,Thomas Mann,Der Tod in Venedig,Italy,books/12108.txt
2834,Henry James,The Portrait of a Lady — Volume 2,Italy,books/2834.txt
30754,John Ruskin,"The Stones of Venice, Volume 1 (of 3)",Italy,books/30754.txt
1008,Dante Alighieri,"Divine Comedy, Cary's Translation, Complete",Italy,books/1008.txt
30756,John Ruskin,"The Stones of Venice, Volume 3 (of 3)",Italy,books/30756.txt
1995,Dante Alighieri,"The Divine Comedy, Volume 1, Hell",Italy,books/1995.txt
1002,Dante Alighieri,"Divine Comedy, Longfellow's Translation, Purgatory",Italy,books/1002.txt
34479,Luigi Lanzi,"The History of Painting in Italy, Vol. 1 (of 6)",Italy,books/34479.txt
1003,Dante Alighieri,"Divine Comedy, Longfellow's Translation, Paradise",Italy,books/1003.txt
34585,Luigi Lanzi,"The History of Painting in Italy, Vol. 2 (of 6)",Italy,books/34585.txt
41533,Luigi Lanzi,"The History of Painting in Italy, Vol. 6 (of 6)",Italy,books/41533.txt
39996,Luigi Lanzi,"The History of Painting in Italy, Vol. 5 (of 6)",Italy,books/39996.txt
17306,Friedrich Engels,The Condition of the Working-Class in England in 1844,United,books/17306.txt
2888,F. W. Moorman,Yorkshire Dialect Poems (1673-1915) and traditional poems,United,books/2888.txt
2445,Voltaire,Letters on England,United,books/2445.txt
1468,Macaulay,"The History of England, from the Accession of James II — Volume 1",United,books/1468.txt
8914,D. H. Lawrence,"England, My England",United,books/8914.txt
23186,Charles Boutell,The Handbook to English Heraldry,United,books/23186.txt
24790,Frederick James Furnivall,Early English Meals and Manners,United,books/24790.txt
2064,Samuel Johnson,A Journey to the Western Islands of Scotland,United,books/2064.txt
13944,Richard Jefferies,"After London; Or, Wild England",United,books/13944.txt
20897,G. K. Chesterton,A Short History of England,United,books/20897.txt
21324,James Stonehouse,Recollections of Old Liverpool,United,books/21324.txt
14472,Thomas T. Harman and Walter Showell,Showell's Dictionary of Birmingham,United,books/14472.txt
1265,Lytton Strachey,Queen Victoria,United,books/1265.txt
19217,T. Smollett,"The History of England in Three Volumes, Vol.II.",United,books/19217.txt
16965,E. Gordon Browne,Queen Victoria,United,books/16965.txt
10574,David Hume,"The History of England, Volume I",United,books/10574.txt
15955,Andrew Lang,A Short History of Scotland,United,books/15955.txt
19211,David Hume,"The History of England in Three Volumes, Vol. I., Part A.",United,books/19211.txt
983,Daniel Defoe,"Tour through the Eastern Counties of England, 1722",United,books/983.txt
22397,Joseph Quincy Adams,Shakespearean Playhouses,United,books/22397.txt
2439,Macaulay,"The History of England, from the Accession of James II — Volume 2",United,books/2439.txt
24676,A. F. Mockler-Ferryman,Peeps at Many Lands: Norway,Norway,books/24676.txt
22257,Frank Fox,Bulgaria,Bulgaria,books/22257.txt
15066,José Hernández,La Vuelta de Martín Fierro,Argentina,books/15066.txt
20159,Bodenbender and Hermitte,Catálogo Instructivo de las Colecciones Mineralógicas,Argentina,books/20159.txt
7446,W. H. Hudson,The Naturalist in La Plata,Argentina,books/7446.txt
14366,Ogilvie,"Argentina from a British Point of View, and Notes on Argentine Life",Argentina,books/14366.txt
25317,Martín del Barco Centenera,La Argentina,Argentina,books/25317.txt
18157,Pedro de Angelis,Fundación de la ciudad de Buenos-Aires,Argentina,books/18157.txt
20401,Ulrich Schmidel,Viage al Rio de La Plata y Paraguay,Argentina,books/20401.txt
18783,Francisco Morillo,Diario del viaje al rio Bermejo,Argentina,books/18783.txt
19106,Ambrosio Cramer,Reconocimiento del fuerte del Carmen del Rio Negro,Argentina,books/19106.txt
19496,Félix de Azara,Diario de un reconocimiento de la guardia y fortines,Argentina,books/19496.txt
18289,Pedro Lozano,Diario de un viage a la costa de la mar Magallanica,Argentina,books/18289.txt
18784,José Sourryère de Souillac,Itinerario de Buenos Aires a Cordoba,Argentina,books/18784.txt
11302,Basilio Villarino,Diario de la navegacion empredida en 1781,Argentina,books/11302.txt
24887,Robert Lehmann-Nitsche,Ulrich Schmidel,Argentina,books/24887.txt
19209,James Orton,"The Andes and the Amazon; Or, Across the Continent of South America",South,books/19209.txt
22483,Arnold Henry Savage Landor,Across Unknown South America,South,books/22483.txt
20910,Brady,"South American Fights and Fighters, and Other Tales of Adventure",South,books/20910.txt
21699,R. M. Ballantyne,The Rover of the Andes: A Tale of Adventure on South America,South,books/21699.txt
3620,Charles Darwin,Geological Observations on South America,South,books/3620.txt
8159,Charles Waterton,Wanderings in South America,South,books/8159.txt
7847,Roy Rockwood,"Jack North's Treasure Hunt; Or, Daring Adventures in South America",South,books/7847.txt
1039,David Livingstone,Missionary Travels and Researches in South Africa,South,books/1039.txt
1452,Sol. T. Plaatje,Native Life in South Africa,South,books/1452.txt
15787,Emil Holub,Sieben Jahre in Süd-Afrika. Erster Band.,South,books/15787.txt
